Video|-0.5|-1.0|-1
अफरातफरी|-0.5|-1.0|-1
आईएसओ|-0.5|-1.0|-1
आरआई|-0.5|-1.0|-1
इस्राएली|-0.5|-1.0|-1
एचसी|-0.5|-1.0|-1
एमरजेंसी|-0.5|-1.0|-1
ऐटमी|-0.5|-1.0|-1
ओसवाल|-0.5|-1.0|-1
कपडा|-0.5|-1.0|-1
कमेंटरी|-0.5|-1.0|-1
कुरीति|-0.5|-1.0|-1
कौवा|-0.5|-1.0|-1
कड़ा|-0.5|-1.0|-1
खबरदार|-0.5|-1.0|-1
खरीफाटक|-0.5|-1.0|-1
खिलाते|-0.5|-1.0|-1
खिलाफ्|-0.5|-1.0|-1
ख्यातनाम|-0.5|-0.3333333333333333|-1
गुंटूर|-0.5|-1.0|-1
गुडलक|-0.5|-1.0|-1
गैर-वित्तीय|-0.5|-1.0|-1
गैरजिम्मेदार|-0.5|-1.0|-1
चटपटी|-0.5|-0.6666666666666666|-1
चरागाह|-0.5|-1.0|-1
चाशनी|-0.5|-1.0|-1
चीत्कार|-0.5|-1.0|-1
चेष्टाएं|-0.5|-1.0|-1
चोटें|-0.5|-1.0|-1
छज्जे|-0.5|-1.0|-1
छिड़|-0.5|-0.3333333333333333|-1
छोड़ें|-0.5|-1.0|-1
छोड़ती|-0.5|-1.0|-1
जलाते|-0.5|-1.0|-1
जांची|-0.5|-1.0|-1
टीनएजर्स|-0.5|-1.0|-1
ट्विस्ट|-0.5|-1.0|-1
तकलीफदेह|-0.5|-1.0|-1
दर्जन|-0.5|-0.16176470588235295|-1
दिन-दहाड़े|-0.5|-1.0|-1
दिनों-दिन|-0.5|-1.0|-1
दीनहीन|-0.5|-1.0|-1
दृश्यता|-0.5|-1.0|-1
दोषपूर्ण|-0.5|-1.0|-1
दौसा|-0.5|-1.0|-1
नकाबपोश|-0.5|-1.0|-1
नवविवाहिता|-0.5|-1.0|-1
नाजी|-0.5|-0.2|-1
निष्पादित|-0.5|-1.0|-1
नीतेश|-0.5|-1.0|-1
नीर-क्षीर|-0.5|-1.0|-1
पतंग|-0.5|-0.5|-1
परसोया|-0.5|-1.0|-1
पर्पल|-0.5|-1.0|-1
पीसकर|-0.5|-0.3333333333333333|-1
पैमाइश|-0.5|-1.0|-1
प्रशासकीय|-0.5|-1.0|-1
प्रेमलता|-0.5|-1.0|-1
फायरिंग|-0.5|-1.0|-1
फूलने|-0.5|-1.0|-1
बनारसी|-0.5|-1.0|-1
बमबारी|-0.5|-1.0|-1
बादलपुर|-0.5|-1.0|-1
बिखेरता|-0.5|-1.0|-1
बिखेरेंगे|-0.5|-1.0|-1
बिगड़ती|-0.5|-1.0|-1
बेरंग|-0.5|-1.0|-1
बोरों|-0.5|-1.0|-1
बौखलाए|-0.5|-1.0|-1
भड़कने|-0.5|-1.0|-1
भ्रष्टचार|-0.5|-1.0|-1
महासागरीय|-0.5|-1.0|-1
मिक्स|-0.5|-0.5|-1
मिलरों|-0.5|-1.0|-1
मुर्दे|-0.5|-1.0|-1
रिलेटेड|-0.5|-1.0|-1
रीटा|-0.5|-1.0|-1
रेबारी|-0.5|-1.0|-1
रॉकी|-0.5|-1.0|-1
लगवाए|-0.5|-1.0|-1
लात|-0.5|-1.0|-1
लेवनवर्थ|-0.5|-1.0|-1
वाटरगेट|-0.5|-1.0|-1
वाल्मिकी|-0.5|-1.0|-1
विफलताओं|-0.5|-1.0|-1
वि‍भि‍न्‍न|-0.5|-1.0|-1
शमशेर|-0.5|-1.0|-1
शोकसभा|-0.5|-1.0|-1
सम्प्रभु|-0.5|-1.0|-1
सस्पेंस|-0.5|-1.0|-1
सांगली|-0.5|-1.0|-1
साबूदाना|-0.5|-1.0|-1
सिनेमाई|-0.5|-1.0|-1
सीएमएस|-0.5|-1.0|-1
सुलझाए|-0.5|-1.0|-1
स्थानान्तरण|-0.5|-1.0|-1
स्वयँ|-0.5|-1.0|-1
हिंसाग्रस्त|-0.5|-1.0|-1
अंदेशा|-0.48148148148148145|-0.6|-1
ढह|-0.48|-0.6|-1
धकेल|-0.4782608695652174|-1.0|-1
हालत|-0.47692307692307695|-0.6|-1
बढते|-0.47619047619047616|-1.0|-1
बवाल|-0.4722222222222222|-0.25|-1
फंदा|-0.47058823529411764|-1.0|-1
परेशान|-0.46938775510204084|-0.3235294117647059|-1
आतंककारियों|-0.4666666666666667|-1.0|-1
घिर|-0.4666666666666667|-1.0|-1
भयंकर|-0.46511627906976744|-0.6190476190476191|-1
बर्बर|-0.4642857142857143|-1.0|-1
बेबुनियाद|-0.4642857142857143|-1.0|-1
तंग|-0.4634146341463415|-1.0|-1
गलियों|-0.46153846153846156|-1.0|-1
त्रस्त|-0.46153846153846156|-1.0|-1
पुत्रों|-0.46153846153846156|-1.0|-1
सुनसान|-0.46153846153846156|-1.0|-1
हरकत|-0.46|-0.5|-1
उलझ|-0.4583333333333333|-0.25|-1
धमकी|-0.4583333333333333|-0.08333333333333333|-1
अप्रेल|-0.45454545454545453|-1.0|-1
ऐंठन|-0.45454545454545453|-1.0|-1
काश्तकारों|-0.45454545454545453|-1.0|-1
दिन-प्रतिदिन|-0.45454545454545453|-0.3333333333333333|-1
पकने|-0.45454545454545453|-1.0|-1
भालू|-0.45454545454545453|-1.0|-1
मालकिन|-0.45454545454545453|-1.0|-1
हत्याएं|-0.45454545454545453|-1.0|-1
लड़ाकों|-0.45161290322580644|-1.0|-1
घोर|-0.45098039215686275|-0.5|-1
केमिकल्स|-0.45|-1.0|-1
टूक|-0.45|-1.0|-1
आग|-0.4470588235294118|-0.5932203389830508|-1
हज़ार|-0.44680851063829785|-0.5714285714285714|-1
आउटडोर|-0.4444444444444444|-1.0|-1
क्रुद्ध|-0.4444444444444444|-1.0|-1
चेर्नोबिल|-0.4444444444444444|-1.0|-1
जाएँगी|-0.4444444444444444|-1.0|-1
तोडने|-0.4444444444444444|-1.0|-1
संदिग्‍ध|-0.4444444444444444|-1.0|-1
नौबत|-0.4411764705882353|-1.0|-1
कुख्यात|-0.44|-1.0|-1
दर्दनाक|-0.44|-0.45454545454545453|-1
स्पैक्ट्रम|-0.44|-1.0|-1
कचरा|-0.4375|-0.6875|-1
हरकतों|-0.4375|-1.0|-1
उबर|-0.4358974358974359|-1.0|-1
दुर्घटनाएं|-0.43478260869565216|-1.0|-1
महाभियोग|-0.43478260869565216|-1.0|-1
मौत|-0.4315068493150685|-0.5789473684210527|-1
विस्फोट|-0.4305555555555556|-0.6551724137931034|-1
अंतर्राज्यीय|-0.42857142857142855|-1.0|-1
उतारू|-0.42857142857142855|-1.0|-1
गद्दार|-0.42857142857142855|-1.0|-1
गार्ड|-0.42857142857142855|-0.5|-1
घावों|-0.42857142857142855|-1.0|-1
चकमा|-0.42857142857142855|-1.0|-1
छिपाई|-0.42857142857142855|-1.0|-1
जरुरतों|-0.42857142857142855|-1.0|-1
जहरीला|-0.42857142857142855|-0.2|-1
ट्रेनी|-0.42857142857142855|-1.0|-1
तडके|-0.42857142857142855|-1.0|-1
तेंदुआ|-0.42857142857142855|-1.0|-1
दिनाजपुर|-0.42857142857142855|-1.0|-1
देवली|-0.42857142857142855|-1.0|-1
देश-दुनिया|-0.42857142857142855|-0.5|-1
नियन्त्रण|-0.42857142857142855|-1.0|-1
नोडल|-0.42857142857142855|-1.0|-1
पानागढ़|-0.42857142857142855|-1.0|-1
पोलो|-0.42857142857142855|-1.0|-1
भद्दा|-0.42857142857142855|-1.0|-1
याना|-0.42857142857142855|-1.0|-1
लटके|-0.42857142857142855|-1.0|-1
लाचारी|-0.42857142857142855|-1.0|-1
सालवी|-0.42857142857142855|-1.0|-1
हमदर्दी|-0.42857142857142855|-0.7142857142857143|-1
आशंका|-0.4253731343283582|-0.4444444444444444|-1
तबाह|-0.42424242424242425|-1.0|-1
बच्ची|-0.423728813559322|-0.2|-1
तूफान|-0.4230769230769231|-0.5882352941176471|-1
कारावास|-0.4222222222222222|-1.0|-1
दुर्घटनाग्रस्त|-0.42105263157894735|-1.0|-1
रेफर|-0.42105263157894735|-1.0|-1
फरार|-0.42|-0.5641025641025641|-1
भीषण|-0.41935483870967744|-0.6666666666666666|-1
पड़|-0.4176470588235294|-0.10526315789473684|-1
नरसंहार|-0.4166666666666667|-0.6|-1
निरोधी|-0.4166666666666667|-0.75|-1
दहेज|-0.41304347826086957|-0.6666666666666666|-1
लगने|-0.41284403669724773|-0.1111111111111111|-1
फूट|-0.4117647058823529|-0.25|-1
विजीलैंस|-0.4117647058823529|-1.0|-1
लूट|-0.4107142857142857|-0.4782608695652174|-1
अक्षम|-0.4074074074074074|-1.0|-1
विस्फोटों|-0.40540540540540543|-1.0|-1
मासूम|-0.40384615384615385|-0.3333333333333333|-1
वजह|-0.40329218106995884|-0.25|-1
आपराधिक|-0.40217391304347827|-0.7631578947368421|-1
अनियमितताओं|-0.4|-1.0|-1
अनैतिकता|-0.4|-1.0|-1
असंबद्ध|-0.4|-1.0|-1
असाध्य|-0.4|-1.0|-1
आवर|-0.4|-1.0|-1
उत्पीडन|-0.4|-1.0|-1
उलझने|-0.4|-1.0|-1
उलझी|-0.4|-1.0|-1
चटक|-0.4|-1.0|-1
छिन|-0.4|-0.3333333333333333|-1
जकड़न|-0.4|-1.0|-1
जहरीले|-0.4|-1.0|-1
ट्राफिक|-0.4|-1.0|-1
ठप|-0.4|-0.26666666666666666|-1
देेने|-0.4|-1.0|-1
नाशिक|-0.4|-1.0|-1
पालतू|-0.4|-1.0|-1
फिल्ममेकर|-0.4|-1.0|-1
बंटा|-0.4|-1.0|-1
बहरा|-0.4|-1.0|-1
बिगड़|-0.4|-0.3333333333333333|-1
भयावह|-0.4|-0.5227272727272727|-1
मौड़|-0.4|-1.0|-1
रप|-0.4|-1.0|-1
रोना|-0.4|-1.0|-1
लांघते|-0.4|-1.0|-1
लांघने|-0.4|-1.0|-1
वसायुक्त|-0.4|-1.0|-1
वीरान|-0.4|-1.0|-1
श्रृंखलाबद्ध|-0.4|-1.0|-1
कमजोरी|-0.39705882352941174|-0.45161290322580644|-1
गोली|-0.3968253968253968|-0.46153846153846156|-1
हादसे|-0.3968253968253968|-0.5384615384615384|-1
कृत्य|-0.3953488372093023|-0.25|-1
फैल|-0.3953488372093023|-0.5|-1
जानबूझकर|-0.39436619718309857|-0.14285714285714285|-1
चलते|-0.3936651583710407|-0.3148148148148148|-1
टैंकर|-0.39285714285714285|-0.1111111111111111|-1
दबे|-0.391304347826087|-1.0|-1
कट्टरपंथियों|-0.3888888888888889|-1.0|-1
बिगड़ती|-0.3888888888888889|-1.0|-1
वारदातों|-0.3870967741935484|-1.0|-1
ढहने|-0.38461538461538464|-1.0|-1
तनातनी|-0.38461538461538464|-1.0|-1
दिवालिया|-0.38461538461538464|-1.0|-1
फैलाते|-0.38461538461538464|-1.0|-1
बाशा|-0.38461538461538464|-1.0|-1
बेला|-0.38461538461538464|-1.0|-1
माइंड|-0.38461538461538464|-1.0|-1
सताने|-0.38461538461538464|-1.0|-1
लगाया|-0.3841059602649007|-0.5625|-1
पाइप|-0.38235294117647056|-0.3333333333333333|-1
बयानों|-0.38235294117647056|-0.25|-1
जिम्मेदार|-0.381294964028777|-0.2236842105263158|-1
अनदेखी|-0.38095238095238093|-0.3333333333333333|-1
खामियाजा|-0.38095238095238093|-0.3333333333333333|-1
गाज|-0.38095238095238093|-1.0|-1
नजदीकी|-0.38095238095238093|-0.6666666666666666|-1
नासिक|-0.38095238095238093|-1.0|-1
पेट|-0.3804347826086957|-0.3684210526315789|-1
अव्यवस्था|-0.3793103448275862|-1.0|-1
कहर|-0.3783783783783784|-0.5|-1
अतिवाद|-0.375|-1.0|-1
अत्याचारी|-0.375|-1.0|-1
अबरार|-0.375|-1.0|-1
कीट|-0.375|-1.0|-1
खेड़ा|-0.375|-1.0|-1
खेतों|-0.375|-1.0|-1
घोष्ाणा|-0.375|-1.0|-1
नवनीत|-0.375|-0.5|-1
परसेंट|-0.375|-0.6666666666666666|-1
ब्रह्मेश्वर|-0.375|-1.0|-1
मखौल|-0.375|-1.0|-1
महकमा|-0.375|-1.0|-1
यथावत|-0.375|-1.0|-1
संजीदगी|-0.375|-0.6|-1
सुरक्षाकर्मी|-0.375|-1.0|-1
पीड़ित|-0.3717948717948718|-0.42857142857142855|-1
सजा|-0.37168141592920356|-0.10256410256410256|-1
कारण|-0.371007371007371|-0.24031007751937986|-1
चाकू|-0.37037037037037035|-0.1111111111111111|-1
मारने|-0.36923076923076925|-0.3333333333333333|-1
अवरोध|-0.3684210526315789|-1.0|-1
जनसुनवाई|-0.3684210526315789|-1.0|-1
रिसाव|-0.3684210526315789|-0.3333333333333333|-1
रेडिएशन|-0.3684210526315789|-1.0|-1
खाकर|-0.36666666666666664|-1.0|-1
छावनी|-0.36666666666666664|-1.0|-1
जाम|-0.36666666666666664|-0.3225806451612903|-1
बुरी|-0.36666666666666664|-0.48717948717948717|-1
बाढ़|-0.36507936507936506|-0.6666666666666666|-1
ईर्ष्या|-0.36363636363636365|-1.0|-1
कार्टूनिस्ट|-0.36363636363636365|-1.0|-1
जिम्मेवार|-0.36363636363636365|-1.0|-1
ठगों|-0.36363636363636365|-1.0|-1
तस्‍वीरों|-0.36363636363636365|-1.0|-1
नशीला|-0.36363636363636365|-1.0|-1
रुतबा|-0.36363636363636365|-1.0|-1
शोरगुल|-0.36363636363636365|-1.0|-1
शोषण|-0.36363636363636365|-0.8571428571428571|-1
परिजनों|-0.3625|-1.0|-1
घटना|-0.36220472440944884|-0.6956521739130435|-1
अड़े|-0.3611111111111111|-1.0|-1
नाबालिग|-0.3611111111111111|-0.5|-1
आसपास|-0.36046511627906974|-0.16666666666666666|-1
खड़ी|-0.36046511627906974|-0.125|-1
तेज़|-0.36|-0.6|-1
सड़क|-0.35964912280701755|-0.375|-1
निंदा|-0.3595505617977528|-1.0|-1
किशोरी|-0.358974358974359|-0.5|-1
तीखे|-0.358974358974359|-0.4444444444444444|-1
बलात्कार|-0.3582089552238806|-0.7777777777777778|-1
अमानवीय|-0.35714285714285715|-0.6|-1
कीटनाशक|-0.35714285714285715|-1.0|-1
चुराकर|-0.35714285714285715|-1.0|-1
पक्षपातपूर्ण|-0.35714285714285715|-0.5|-1
फिसलने|-0.35714285714285715|-1.0|-1
बदहाल|-0.35714285714285715|-1.0|-1
बेखौफ|-0.35714285714285715|-1.0|-1
मगरमच्छ|-0.35714285714285715|-1.0|-1
रूटीन|-0.35714285714285715|-1.0|-1
हैरतअंगेज|-0.35714285714285715|-1.0|-1
दंगों|-0.3561643835616438|-1.0|-1
Readers|-0.35555555555555557|-0.5|-1
विकिरण|-0.35555555555555557|-0.4|-1
क्षतिग्रस्त|-0.35384615384615387|-0.5161290322580645|-1
कुत्ता|-0.35294117647058826|-0.42857142857142855|-1
जातिवाद|-0.35294117647058826|-1.0|-1
परेशानी|-0.35294117647058826|-0.40384615384615385|-1
लाठियां|-0.35294117647058826|-1.0|-1
षड्यंत्र|-0.35294117647058826|-1.0|-1
हमले|-0.3515625|-0.6261682242990654|-1
करार|-0.35051546391752575|-0.2222222222222222|-1
ठीकरा|-0.35|-1.0|-1
तख्तियां|-0.35|-1.0|-1
पस्त|-0.35|-1.0|-1
अपहरण|-0.3484848484848485|-0.6|-1
थानाधिकारी|-0.34782608695652173|-0.25|-1
मानहानि|-0.34782608695652173|-1.0|-1
माफिया|-0.34782608695652173|-0.5|-1
गिरफ्तार|-0.3469387755102041|-0.4594594594594595|-1
युवक|-0.3465346534653465|-0.14285714285714285|-1
जबरदस्ती|-0.34615384615384615|-0.5|-1
बहिष्कार|-0.34615384615384615|-0.5|-1
शराब|-0.345679012345679|-0.3269230769230769|-1
काटने|-0.34545454545454546|-0.5|-1
